,guest_size,total_interactions,message_length,total_reviews,lead_time,days_of_stay,accept_t,booked,past_booker
2985,1.0,21,72.0,0.0,28,46,0.3666666666666665,1,1
2986,6.0,13,0.0,18.0,9,2,0.0,0,0
2987,6.0,17,563.0,0.0,64,22,3978.7166666666662,0,0
2988,2.0,13,361.0,23.0,10,3,245.6,1,0
2989,7.0,9,112.0,2.0,20,3,0.0,0,1
2990,7.0,3,119.0,0.0,59,2,0.06666666666666668,0,0
2991,4.0,2,296.0,4.0,144,8,0.0,0,0
2992,3.0,2,130.0,0.0,224,4,0.0,0,0
2993,4.0,2,424.0,0.0,132,4,0.0,0,1
2994,7.0,9,56.0,34.0,4,2,0.0,0,0
2995,1.0,5,154.0,17.0,43,11,0.6,0,1
2996,6.0,5,372.0,49.0,263,11,0.65,0,0
2997,3.0,4,226.0,0.0,64,10,0.0,0,0
2998,3.0,11,417.0,0.0,39,5,0.0,0,0
2999,1.0,3,232.0,2.0,198,14,1.3833333333333333,0,0
3000,1.0,39,530.0,2.0,34,5,6012.15,1,1
3001,4.0,12,379.0,40.0,47,3,1.65,1,1
3002,1.0,3,196.0,0.0,9,3,32.91666666666667,0,0
3003,1.0,4,182.0,0.0,110,29,679.3333333333334,0,0
3004,1.0,3,557.0,0.0,63,15,0.13333333333333333,0,0
3005,2.0,8,215.0,19.0,6,8,0.0,0,0
3006,1.0,7,490.0,19.0,126,18,8.516666666666667,0,1
3007,1.0,7,356.0,37.0,5,4,863.0,0,1
3008,1.0,17,407.0,9.0,8,1,0.0,1,1
3009,6.0,3,130.0,9.0,19,2,0.3333333333333333,0,0
3010,2.0,36,0.0,5.0,34,5,0.0,0,0
3011,8.0,6,251.0,0.0,119,18,33374.10000000001,0,0
3012,1.0,3,107.0,2.0,107,2,0.0,0,1
3013,5.0,7,149.0,20.0,96,7,1.3833333333333333,0,0
3014,1.0,5,773.0,0.0,31,3,0.0,0,1
3015,2.0,3,317.0,0.0,45,2,244.36666666666667,0,0
3016,1.0,3,297.0,0.0,59,26,0.03333333333333333,0,0
3017,7.0,36,159.0,11.0,10,4,13.416666666666664,1,1
3018,8.0,5,14.0,8.0,15,3,0.0,0,0
3019,2.0,5,440.0,1.0,73,13,0.11666666666666667,0,0
3020,2.0,8,88.0,1.0,43,4,0.0,1,1
3021,2.0,7,267.0,142.0,19,8,0.13333333333333333,0,1
3022,2.0,18,233.0,12.0,33,14,0.0,0,0
3023,1.0,3,308.0,2.0,3,79,1400.3,0,0
3024,3.0,20,202.0,3.0,30,3,906.7166666666667,1,0
3025,1.0,6,179.0,0.0,202,3,1.0333333333333334,0,0
3026,3.0,13,225.0,21.0,28,1,0.0,1,0
3027,2.0,14,162.0,15.0,0,3,103.68333333333334,1,1
3028,1.0,22,69.0,1.0,239,4,0.0,0,0
3029,2.0,18,76.0,0.0,130,6,15.300000000000002,0,0
3030,12.0,6,174.0,2.0,72,4,0.1,0,0
3031,2.0,3,356.0,34.0,319,9,0.6666666666666666,0,0
3032,4.0,11,242.0,0.0,130,5,49.06666666666667,1,0
3033,2.0,2,154.0,0.0,28,3,0.0,0,0
3034,4.0,5,325.0,1.0,75,19,0.06666666666666668,0,1
3035,2.0,4,105.0,13.0,9,5,0.2333333333333333,0,0
3036,1.0,8,281.0,4.0,71,182,0.8,0,0
3037,1.0,11,99.0,0.0,2,3,0.0,0,0
3038,4.0,3,300.0,5.0,187,9,0.0,0,0
3039,2.0,9,618.0,11.0,34,5,1.0000000000000002,1,0
3040,4.0,7,73.0,4.0,191,7,0.0,0,1
3041,1.0,3,493.0,6.0,3,5,728.9666666666667,0,0
3042,2.0,3,478.0,47.0,27,10,1.8666666666666667,0,0
3043,1.0,4,252.0,4.0,12,3,0.0,0,0
3044,1.0,7,159.0,3.0,26,15,48.18333333333333,0,0
3045,2.0,6,101.0,3.0,2,8,0.0,0,0
3046,6.0,5,591.0,76.0,208,5,0.18333333333333326,0,0
3047,2.0,2,615.0,18.0,213,6,0.0,0,1
3048,3.0,4,100.0,26.0,70,9,0.0,0,0
3049,2.0,10,529.0,1.0,24,13,0.0,0,0
3050,5.0,2,233.0,0.0,21,5,0.0,0,0
3051,4.0,7,226.0,3.0,70,6,2.3,0,0
3052,1.0,33,582.0,1.0,41,26,0.6,1,1
3053,4.0,6,331.0,0.0,110,1,2689.9,0,0
3054,5.0,3,97.0,0.0,46,9,0.0,0,1
3055,2.0,7,96.0,83.0,3,3,0.0,0,0
3056,2.0,3,83.0,3.0,223,2,0.35,0,0
3057,1.0,3,164.0,0.0,94,18,62795.21666666668,0,0
3058,4.0,3,429.0,7.0,55,3,0.08333333333333333,0,0
3059,2.0,3,122.0,4.0,14,7,0.0,0,0
3060,5.0,16,173.0,0.0,43,24,1.4333333333333331,0,0
3061,3.0,6,75.0,30.0,180,16,0.5000000000000001,0,0
3062,4.0,3,201.0,11.0,3,5,1.0833333333333333,0,0
3063,2.0,6,75.0,1.0,177,16,1216.6833333333334,0,1
3064,2.0,9,130.0,52.0,1,4,0.0,0,0
3065,5.0,13,385.0,1.0,46,1,1189.4666666666667,1,0
3066,1.0,29,16.0,15.0,2,2,1.75,1,1
3067,9.0,8,138.0,4.0,83,7,0.0,0,0
3068,5.0,3,419.0,147.0,17,2,0.0,0,0
3069,6.0,5,286.0,0.0,49,24,42.43333333333333,0,1
3070,2.0,27,516.0,0.0,30,23,6.683333333333334,0,1
3071,1.0,3,225.0,1.0,138,27,0.0,0,0
3072,4.0,21,248.0,19.0,18,3,719.3333333333335,0,0
3073,2.0,19,322.0,47.0,30,2,0.0,1,0
3074,2.0,3,100.0,3.0,164,8,498.48333333333335,0,0
3075,1.0,3,178.0,5.0,78,7,0.2333333333333333,0,0
3076,1.0,12,56.0,2.0,9,7,0.08333333333333333,1,1
3077,4.0,9,346.0,17.0,21,3,2.316666666666667,0,0
3078,4.0,10,316.0,7.0,2,3,21.53333333333333,1,0
3079,4.0,18,345.0,0.0,47,4,8.500000000000002,1,0
3080,2.0,15,352.0,1.0,7,12,0.4,0,1
3081,4.0,6,316.0,0.0,243,7,0.0,0,1
3082,1.0,3,26.0,4.0,2,61,1.7166666666666666,0,1
3083,1.0,15,508.0,2.0,111,6,23.066666666666666,1,0
3084,8.0,4,186.0,0.0,245,4,3.2666666666666666,0,1
3085,1.0,20,169.0,72.0,3,10,0.0,0,0
3086,2.0,4,351.0,0.0,101,4,5.216666666666667,0,0
3087,1.0,16,326.0,3.0,3,7,11.733333333333333,0,0
3088,3.0,13,331.0,3.0,207,23,0.0,0,0
3089,4.0,24,332.0,8.0,27,5,3204.916666666666,1,1
3090,7.0,11,68.0,0.0,32,3,1355.2333333333333,0,0
3091,4.0,16,149.0,0.0,1,42,19.0,0,0
3092,5.0,3,310.0,6.0,204,21,0.0,0,0
3093,1.0,4,82.0,0.0,51,8,0.0,0,1
3094,1.0,10,189.0,1.0,25,6,0.0,0,1
3095,1.0,7,12.0,5.0,5,4,0.18333333333333326,0,0
3096,4.0,23,125.0,1.0,95,5,0.0,1,1
3097,7.0,5,155.0,0.0,40,46,0.75,0,1
3098,1.0,2,111.0,7.0,304,13,0.0,0,0
3099,1.0,3,363.0,0.0,60,6,0.0,0,1
3100,1.0,10,368.0,1.0,13,5,38.766666666666666,0,0
3101,3.0,7,256.0,2.0,185,7,13.633333333333333,0,0
3102,1.0,12,304.0,1.0,1,2,0.0,0,1
3103,3.0,12,350.0,0.0,139,4,44458.98333333333,0,0
3104,3.0,4,142.0,0.0,138,4,0.13333333333333333,0,0
3105,4.0,3,466.0,1.0,208,30,0.0,0,0
3106,4.0,3,209.0,16.0,238,3,0.0,0,1
3107,8.0,8,104.0,7.0,20,5,6819.15,0,0
3108,5.0,5,165.0,5.0,208,7,0.0,0,0
3109,1.0,24,100.0,87.0,0,5,0.0,0,1
3110,3.0,3,242.0,0.0,9,5,0.0,0,0
3111,6.0,17,35.0,5.0,163,2,10660.65,1,0
3112,5.0,2,203.0,0.0,63,1,0.0,0,0
3113,1.0,3,184.0,4.0,3,3,383.96666666666664,0,1
3114,2.0,8,50.0,0.0,133,3,723.4333333333333,0,0
3115,4.0,3,121.0,0.0,174,8,0.0,0,1
3116,2.0,3,66.0,0.0,12,6,0.0,0,0
3117,4.0,5,398.0,0.0,165,12,0.0,0,0
3118,1.0,2,163.0,14.0,104,14,0.0,0,1
3119,2.0,3,61.0,43.0,3,2,0.31666666666666665,0,0
3120,4.0,3,316.0,41.0,28,4,0.13333333333333333,0,0
3121,2.0,40,772.0,0.0,100,2,0.06666666666666668,1,1
3122,3.0,3,112.0,71.0,14,3,0.11666666666666667,0,1
3123,4.0,4,203.0,0.0,60,16,50.36666666666667,0,1
3124,2.0,3,208.0,7.0,158,2,0.0,0,0
3125,2.0,4,345.0,15.0,1,4,0.0,0,1
3126,2.0,4,253.0,0.0,4,4,0.0,0,0
3127,3.0,3,76.0,9.0,65,6,0.016666666666666666,0,0
3128,2.0,17,196.0,2.0,11,3,0.16666666666666666,1,0
3129,1.0,4,227.0,16.0,5,2,0.31666666666666665,0,0
3130,4.0,4,189.0,10.0,38,9,0.0,0,0
3131,4.0,3,53.0,2.0,10,6,16098.966666666667,0,0
3132,3.0,3,137.0,82.0,214,5,0.0,0,0
3133,5.0,4,976.0,0.0,56,7,1690.416666666667,0,0
3134,1.0,3,944.0,6.0,30,4,0.0,0,1
3135,1.0,3,529.0,0.0,160,25,0.06666666666666668,0,1
3136,1.0,3,132.0,20.0,7,11,0.0,0,0
3137,6.0,15,155.0,5.0,27,6,9941.533333333333,0,0
3138,3.0,64,164.0,0.0,103,13,0.0,1,0
3139,7.0,6,44.0,4.0,10,4,712.2666666666668,0,0
3140,1.0,2,206.0,0.0,211,7,0.0,0,1
3141,2.0,4,115.0,98.0,203,2,0.6666666666666666,0,1
3142,1.0,8,263.0,0.0,63,3,0.0,0,0
3143,2.0,4,334.0,3.0,90,7,0.0,0,0
3144,1.0,3,1209.0,2.0,67,7,1321.9666666666667,0,1
3145,3.0,3,93.0,58.0,95,3,0.0,0,0
3146,2.0,6,83.0,8.0,5,3,827.5333333333333,0,1
3147,4.0,4,172.0,0.0,114,1,307.1666666666667,0,0
3148,8.0,6,257.0,1.0,45,2,575.3,0,1
3149,1.0,15,78.0,0.0,15,4,20.266666666666666,0,0
3150,5.0,3,154.0,16.0,58,4,0.03333333333333333,0,0
3151,4.0,7,134.0,1.0,96,2,0.26666666666666666,0,0
3152,9.0,12,144.0,26.0,33,3,0.0,0,0
3153,7.0,5,240.0,0.0,141,5,0.3,0,0
3154,2.0,3,237.0,92.0,1,2,0.0,0,1
3155,1.0,26,602.0,1.0,10,12,593.45,1,0
3156,2.0,17,224.0,0.0,71,2,0.0,1,1
3157,2.0,3,166.0,113.0,123,10,1.1333333333333333,0,0
3158,4.0,10,179.0,1.0,22,4,0.0,0,1
3159,1.0,8,230.0,2.0,0,5,0.0,0,0
3160,4.0,10,347.0,3.0,9,8,0.0,1,1
3161,4.0,18,218.0,0.0,7,4,6.866666666666666,0,0
3162,3.0,7,215.0,3.0,72,7,462.83333333333326,0,0
3163,4.0,5,104.0,124.0,215,10,1624.9333333333334,0,1
3164,4.0,4,158.0,0.0,51,2,11.733333333333333,0,0
3165,4.0,10,116.0,1.0,4,3,7.8000000000000025,1,1
3166,1.0,23,383.0,1.0,23,3,3685.9,1,0
3167,2.0,28,249.0,0.0,110,10,6032.216666666666,1,0
3168,5.0,22,393.0,1.0,157,91,1432.283333333333,0,1
3169,5.0,4,383.0,0.0,14,5,0.0,0,1
3170,1.0,9,221.0,35.0,15,30,0.0,1,0
3171,6.0,7,203.0,0.0,268,9,0.0,0,0
3172,2.0,10,144.0,4.0,210,11,0.2,0,1
3173,2.0,17,274.0,0.0,72,2,1.0333333333333334,1,1
3174,1.0,3,415.0,25.0,2,4,0.0,0,1
3175,2.0,10,194.0,2.0,64,7,195.5,1,1
3176,5.0,4,518.0,0.0,169,9,0.05,0,1
3177,3.0,21,432.0,26.0,48,2,0.0,1,0
3178,3.0,3,17.0,18.0,135,21,0.03333333333333333,0,0
3179,2.0,3,122.0,0.0,145,2,0.0,0,0
3180,1.0,7,242.0,2.0,129,3,245.68333333333337,1,0
3181,1.0,10,56.0,0.0,32,3,546.7,0,0
3182,2.0,5,260.0,3.0,82,9,0.0,0,0
3183,1.0,11,169.0,0.0,68,8,0.0,0,1
3184,6.0,7,206.0,18.0,160,5,55.85,0,0
3185,4.0,3,74.0,0.0,183,8,6409.1,0,0
3186,2.0,2,465.0,5.0,0,11,0.0,0,1
3187,2.0,4,246.0,0.0,2,7,1150.0833333333333,0,0
3188,1.0,2,142.0,21.0,13,7,0.0,0,1
3189,8.0,3,162.0,1.0,119,2,1030.8000000000004,0,0
3190,4.0,3,154.0,11.0,36,3,0.4166666666666667,0,0
3191,1.0,6,350.0,3.0,116,15,2.8666666666666667,0,1
3192,4.0,5,97.0,0.0,21,6,3643.7833333333333,0,0
3193,2.0,6,48.0,0.0,4,6,0.0,0,1
3194,1.0,6,383.0,0.0,203,31,59.4,0,0
3195,3.0,5,195.0,19.0,39,4,0.0,0,0
3196,3.0,27,171.0,18.0,21,4,26.1,0,0
3197,1.0,5,100.0,0.0,158,2,0.38333333333333336,0,0
3198,4.0,3,283.0,9.0,121,6,0.0,0,1
3199,2.0,6,206.0,80.0,43,12,3.15,0,1
3200,2.0,3,188.0,21.0,82,7,0.4,0,0
3201,1.0,8,55.0,0.0,18,61,0.0,0,0
3202,2.0,2,213.0,68.0,12,4,0.0,0,0
3203,4.0,25,151.0,4.0,215,15,29.316666666666666,0,1
3204,1.0,6,45.0,18.0,124,7,0.0,0,0
3205,2.0,10,87.0,2.0,212,9,0.0,0,1
3206,2.0,7,134.0,32.0,19,3,2675.583333333333,0,1
3207,1.0,6,243.0,102.0,50,129,0.0,0,0
3208,3.0,3,584.0,58.0,660,31,0.0,0,0
3209,1.0,5,61.0,24.0,41,4,1629.6166666666666,0,1
3210,3.0,6,224.0,0.0,219,5,0.8666666666666667,0,1
3211,4.0,3,298.0,0.0,59,15,0.0,0,0
3212,5.0,6,314.0,0.0,1,8,27.45,0,0
3213,6.0,5,228.0,0.0,49,3,163.66666666666666,0,1
3214,5.0,43,180.0,2.0,11,6,0.0,1,1
3215,3.0,6,101.0,0.0,160,10,3064.05,0,1
3216,7.0,13,46.0,0.0,86,10,1.8333333333333333,0,0
3217,2.0,20,106.0,0.0,201,8,625.3666666666667,0,0
3218,4.0,3,405.0,41.0,8,2,0.0,0,0
3219,1.0,6,110.0,0.0,195,10,573.7833333333333,0,0
3220,3.0,5,134.0,0.0,50,15,0.0,0,1
3221,1.0,4,110.0,90.0,14,3,14.133333333333333,0,0
3222,2.0,26,997.0,7.0,17,2,0.0,1,0
3223,2.0,84,239.0,37.0,0,2,32.85,1,1
3224,2.0,4,242.0,3.0,59,8,0.26666666666666666,0,0
3225,2.0,3,272.0,19.0,26,14,0.0,0,0
3226,2.0,4,183.0,75.0,211,9,0.0,0,0
3227,2.0,3,168.0,4.0,37,3,0.0,0,0
3228,4.0,39,618.0,41.0,69,21,0.0,1,1
3229,1.0,7,149.0,36.0,28,12,1080.3666666666668,0,0
3230,6.0,3,127.0,1.0,153,11,0.06666666666666668,0,1
3231,4.0,21,431.0,0.0,13,3,0.0,1,0
3232,1.0,3,62.0,0.0,0,10,0.03333333333333333,0,0
3233,3.0,5,0.0,0.0,89,4,0.0,0,0
3234,1.0,41,116.0,78.0,5,19,36.7,0,0
3235,2.0,4,283.0,34.0,15,4,3466.7833333333333,0,1
3236,5.0,12,117.0,1.0,25,5,109.93333333333334,0,0
3237,1.0,3,450.0,0.0,1,3,0.08333333333333333,0,0
3238,2.0,17,302.0,19.0,138,5,2167.183333333333,0,0
3239,2.0,9,137.0,0.0,127,6,0.0,0,0
3240,2.0,15,270.0,0.0,29,9,0.0,0,1
3241,2.0,3,94.0,0.0,23,8,0.0,0,0
3242,7.0,4,101.0,0.0,80,2,282.1,0,0
3243,3.0,14,154.0,5.0,14,3,4.35,0,0
3244,1.0,6,307.0,2.0,165,9,2.7333333333333334,0,0
3245,4.0,3,103.0,20.0,4,3,0.21666666666666667,0,1
3246,4.0,2,143.0,5.0,28,4,0.0,0,0
3247,4.0,21,150.0,0.0,147,5,7173.266666666666,1,0
3248,4.0,4,334.0,0.0,159,13,0.0,0,0
3249,2.0,3,103.0,51.0,88,10,5334.733333333334,0,0
3250,5.0,8,325.0,0.0,51,5,614.75,0,0
3251,3.0,3,110.0,51.0,48,2,0.0,0,0
3252,6.0,6,519.0,0.0,89,3,1.3166666666666669,0,0
3253,6.0,14,83.0,11.0,36,3,0.0,1,0
3254,2.0,88,118.0,5.0,4,5,1156.5666666666666,1,1
3255,2.0,28,277.0,7.0,34,15,0.0,1,0
3256,4.0,5,63.0,42.0,24,5,0.0,0,1
3257,6.0,9,177.0,8.0,0,3,0.31666666666666665,0,0
3258,2.0,3,557.0,94.0,21,6,0.0,0,0
3259,2.0,2,590.0,7.0,179,7,0.0,0,0
3260,4.0,20,100.0,13.0,22,5,21.283333333333328,0,0
3261,8.0,2,183.0,10.0,142,2,0.0,0,1
3262,10.0,11,177.0,0.0,95,6,0.11666666666666667,0,0
3263,1.0,13,113.0,0.0,91,115,15.7,0,1
3264,3.0,4,555.0,38.0,30,5,0.0,0,0
3265,5.0,18,173.0,1.0,40,2,0.1,1,1
3266,4.0,6,273.0,0.0,94,18,0.0,0,0
3267,6.0,27,327.0,39.0,46,4,119.38333333333334,1,1
3268,3.0,32,78.0,4.0,15,4,5110.75,1,0
3269,4.0,5,717.0,0.0,135,2,0.0,0,0
3270,6.0,4,80.0,1.0,36,3,0.13333333333333333,0,0
3271,7.0,6,180.0,15.0,175,4,0.3333333333333333,0,0
3272,1.0,3,38.0,45.0,37,2,0.16666666666666666,0,0
3273,2.0,3,325.0,0.0,6,47,0.0,0,1
3274,10.0,35,605.0,9.0,141,20,2493.2833333333333,1,0
3275,1.0,13,337.0,0.0,32,7,385.23333333333335,0,1
3276,5.0,7,97.0,0.0,79,2,0.0,0,1
3277,6.0,16,72.0,15.0,10,2,2.966666666666667,1,1
3278,2.0,40,414.0,0.0,45,2,76.55,1,0
3279,3.0,5,227.0,0.0,50,10,4.766666666666667,0,1
3280,4.0,3,119.0,147.0,13,2,0.0,0,0
3281,4.0,46,342.0,4.0,151,9,46.68333333333333,1,0
3282,3.0,3,185.0,0.0,30,3,0.13333333333333333,0,0
3283,6.0,9,148.0,3.0,198,13,1260.15,0,0
3284,2.0,3,180.0,2.0,49,8,0.18333333333333326,0,0
3285,1.0,5,27.0,0.0,49,18,410.3,0,0
3286,4.0,3,247.0,0.0,85,15,721.3166666666667,0,0
3287,2.0,5,246.0,4.0,15,3,0.0,0,0
3288,2.0,9,49.0,2.0,88,19,0.0,0,0
3289,10.0,3,186.0,0.0,13,3,0.0,0,0
3290,2.0,19,284.0,58.0,54,2,7.3,1,1
3291,5.0,3,89.0,2.0,16,5,0.0,0,0
3292,1.0,3,99.0,12.0,40,5,406.1,0,1
3293,6.0,10,440.0,8.0,23,5,0.0,0,0
3294,1.0,21,80.0,49.0,12,3,3285.833333333333,1,0
3295,2.0,14,607.0,14.0,121,17,0.0,0,0
3296,1.0,7,235.0,30.0,20,2,1.5166666666666666,0,0
3297,2.0,22,393.0,27.0,59,6,0.0,1,0
3298,2.0,7,140.0,0.0,73,2,362.33333333333326,0,0
3299,4.0,15,513.0,72.0,32,3,0.0,1,0
3300,3.0,17,246.0,18.0,58,4,4.883333333333334,1,0
3301,4.0,4,43.0,0.0,118,9,7052.45,0,0
3302,1.0,5,259.0,1.0,49,30,47263.7,0,0
3303,3.0,5,105.0,25.0,2,8,0.16666666666666666,0,1
3304,3.0,40,717.0,1.0,11,4,18.866666666666667,1,0
3305,2.0,3,136.0,122.0,202,5,0.0,0,0
3306,2.0,6,89.0,1.0,19,2,4.45,0,0
3307,3.0,5,132.0,1.0,6,3,0.0,0,0
3308,2.0,6,23.0,4.0,26,7,0.0,1,0
3309,1.0,43,173.0,4.0,200,7,2261.833333333333,1,0
3310,2.0,11,242.0,3.0,4,2,53.05,0,1
3311,1.0,4,244.0,5.0,198,14,0.0,0,0
3312,2.0,3,501.0,0.0,11,5,0.0,0,0
3313,4.0,15,449.0,15.0,72,7,16717.350000000002,1,0
3314,1.0,11,0.0,55.0,54,2,0.6166666666666667,0,0
3315,2.0,2,113.0,17.0,51,2,0.0,0,0
3316,4.0,6,59.0,9.0,59,3,0.1,0,0
3317,3.0,3,392.0,16.0,98,14,0.1,0,0
3318,4.0,3,127.0,4.0,54,2,0.43333333333333335,0,0
3319,2.0,7,188.0,7.0,173,6,0.0,0,0
3320,1.0,2,181.0,18.0,7,3,0.0,0,1
3321,4.0,3,136.0,2.0,13,3,7402.45,0,0
3322,4.0,11,126.0,1.0,84,4,12.4,0,1
3323,2.0,12,269.0,10.0,2,3,0.6166666666666667,1,0
3324,4.0,3,324.0,11.0,29,3,82.25,0,0
3325,2.0,8,700.0,26.0,16,5,0.0,0,0
3326,1.0,27,301.0,6.0,11,28,0.0,1,0
3327,4.0,2,185.0,93.0,21,6,0.0,0,0
3328,1.0,106,320.0,24.0,188,20,3229.183333333333,1,0
3329,2.0,4,45.0,3.0,72,13,1081.0333333333335,0,0
3330,3.0,3,118.0,36.0,16,3,0.0,0,0
3331,5.0,5,54.0,17.0,76,4,0.0,0,0
3332,1.0,5,60.0,10.0,9,30,0.35,0,1
3333,2.0,3,88.0,3.0,11,7,0.0,0,0
3334,1.0,7,240.0,0.0,56,4,0.0,1,0
3335,7.0,2,112.0,9.0,27,4,0.0,0,0
3336,2.0,6,206.0,1.0,1,3,0.26666666666666666,0,1
3337,1.0,15,360.0,33.0,26,7,7.750000000000001,1,0
3338,3.0,6,22.0,28.0,2,3,0.0,0,0
3339,1.0,6,122.0,0.0,68,14,0.06666666666666668,0,0
3340,1.0,3,250.0,1.0,2,7,0.6333333333333333,0,0
3341,2.0,75,263.0,20.0,107,9,2585.4666666666667,0,0
3342,4.0,3,219.0,1.0,140,5,3729.066666666666,0,0
3343,5.0,7,223.0,77.0,44,6,302.46666666666664,1,0
3344,2.0,10,206.0,174.0,59,7,2063.2333333333336,1,0
3345,2.0,12,66.0,0.0,99,9,1411.4,0,0
3346,1.0,11,236.0,6.0,63,30,0.0,0,0
3347,5.0,9,142.0,1.0,19,5,3.2666666666666666,0,0
3348,1.0,13,400.0,5.0,28,31,0.16666666666666666,0,0
3349,7.0,2,366.0,6.0,174,4,0.0,0,0
3350,2.0,5,261.0,51.0,48,7,0.0,0,0
3351,2.0,28,555.0,1.0,68,78,55.51666666666666,1,0
3352,4.0,14,143.0,67.0,5,3,0.16666666666666666,1,1
3353,2.0,5,70.0,0.0,124,2,0.0,0,0
3354,1.0,5,323.0,38.0,120,6,1481.466666666667,0,1
3355,5.0,47,137.0,3.0,69,5,0.08333333333333333,0,0
3356,4.0,6,243.0,0.0,74,5,804.0666666666667,0,0
3357,4.0,3,133.0,10.0,190,4,0.0,0,0
3358,8.0,5,417.0,0.0,74,24,2297.55,0,1
3359,4.0,6,256.0,1.0,83,20,18760.5,0,0
3360,6.0,22,33.0,0.0,86,3,0.18333333333333326,1,0
3361,2.0,19,162.0,30.0,122,16,0.0,1,1
3362,2.0,3,312.0,33.0,2,3,0.0,0,0
3363,4.0,3,50.0,1.0,99,8,1.3166666666666669,0,0
3364,7.0,3,123.0,0.0,100,1,5.083333333333333,0,0
3365,1.0,2,1204.0,4.0,16,2,0.0,0,1
3366,2.0,13,300.0,9.0,30,6,0.0,1,0
3367,3.0,4,159.0,3.0,41,3,0.0,0,0
3368,4.0,39,241.0,4.0,1,5,39.6,1,0
3369,10.0,4,208.0,0.0,128,7,3350.75,0,0
3370,2.0,8,70.0,1.0,134,3,0.0,0,0
3371,4.0,11,240.0,0.0,198,17,700.0,0,0
3372,2.0,9,292.0,0.0,0,11,0.45,0,0
3373,1.0,5,352.0,0.0,34,6,71.58333333333333,0,0
3374,5.0,5,169.0,19.0,5,6,0.31666666666666665,0,0
3375,2.0,2,107.0,2.0,105,4,0.0,0,0
3376,2.0,7,735.0,12.0,198,13,0.0,0,1
3377,8.0,3,299.0,0.0,37,8,0.08333333333333333,0,1
3378,4.0,7,486.0,36.0,18,2,0.43333333333333335,1,0
3379,2.0,9,323.0,124.0,11,5,2655.633333333333,1,0
3380,9.0,5,274.0,9.0,238,4,0.0,0,1
3381,4.0,3,115.0,0.0,134,28,0.05,0,1
3382,1.0,5,743.0,2.0,167,14,1079.5666666666666,0,0
3383,1.0,3,70.0,3.0,0,15,0.0,0,1
3384,2.0,3,307.0,109.0,170,5,0.0,0,0
3385,1.0,3,177.0,0.0,30,5,1475.2666666666669,0,0
3386,2.0,3,183.0,108.0,82,7,0.11666666666666667,0,0
3387,15.0,4,399.0,21.0,212,1,2.4166666666666665,0,1
3388,2.0,3,1097.0,54.0,40,6,0.0,0,0
3389,2.0,3,502.0,3.0,205,12,1165.1666666666667,0,0
3390,1.0,14,58.0,0.0,15,7,0.0,1,0
3391,1.0,10,207.0,39.0,13,4,0.0,0,0
3392,5.0,13,331.0,0.0,191,8,1.7833333333333334,0,0
3393,2.0,10,160.0,37.0,19,14,14.316666666666665,0,1
3394,2.0,4,32.0,0.0,13,5,0.0,0,1
3395,2.0,5,35.0,59.0,72,7,0.0,0,0
3396,8.0,11,177.0,16.0,149,7,0.0,0,0
3397,4.0,3,34.0,4.0,9,4,0.5833333333333334,0,0
3398,1.0,7,31.0,10.0,24,4,6.6,0,0
3399,2.0,41,168.0,11.0,3,2,5.2,1,1
3400,4.0,7,171.0,1.0,25,4,0.0,0,0
3401,4.0,4,165.0,2.0,12,3,4.250000000000001,0,0
3402,2.0,70,587.0,0.0,50,2,0.0,1,0
3403,4.0,3,122.0,22.0,21,4,0.03333333333333333,0,0
3404,2.0,5,436.0,20.0,47,4,0.0,0,1
3405,10.0,5,163.0,10.0,64,15,0.05,0,0
3406,6.0,3,134.0,0.0,26,8,0.0,0,0
3407,1.0,7,324.0,12.0,135,10,5.95,0,0
3408,4.0,3,152.0,12.0,27,6,361.21666666666664,0,0
3409,1.0,5,477.0,0.0,104,23,2.583333333333333,0,0
3410,1.0,3,68.0,0.0,5,4,0.0,0,0
3411,2.0,3,40.0,1.0,27,5,31.050000000000004,0,0
3412,2.0,4,205.0,0.0,114,2,4127.216666666667,0,0
3413,2.0,3,224.0,1.0,65,15,0.0,0,1
3414,6.0,3,282.0,2.0,5,7,0.0,0,0
3415,4.0,3,411.0,64.0,60,2,0.0,0,0
3416,2.0,2,180.0,0.0,207,10,0.0,0,0
3417,3.0,4,110.0,0.0,79,7,176.75,0,1
3418,2.0,10,224.0,8.0,57,10,0.0,0,0
3419,4.0,7,20.0,3.0,40,4,0.0,0,0
3420,1.0,3,98.0,2.0,4,5,0.13333333333333333,0,0
3421,7.0,5,508.0,0.0,43,4,405.23333333333335,0,0
3422,1.0,39,198.0,111.0,0,4,2.7333333333333334,1,0
3423,4.0,4,533.0,7.0,29,8,0.0,0,0
3424,4.0,5,36.0,36.0,40,3,0.0,0,1
3425,5.0,3,189.0,0.0,210,9,0.0,0,1
3426,2.0,3,127.0,26.0,8,3,0.2333333333333333,0,0
3427,2.0,3,332.0,2.0,142,2,0.06666666666666668,0,0
3428,2.0,5,717.0,5.0,27,15,0.0,0,1
3429,2.0,7,114.0,0.0,1,50,0.0,0,0
3430,3.0,13,338.0,0.0,54,11,269.6666666666667,1,1
3431,4.0,3,150.0,0.0,18,4,0.0,0,0
3432,1.0,3,639.0,69.0,15,22,0.0,0,0
3433,2.0,4,139.0,25.0,0,2,1192.7166666666667,0,0
3434,1.0,4,537.0,11.0,3,11,0.0,0,1
