,guest_size,message_length,total_reviews,lead_time,days_of_stay,replied,rt_Entire_home/apt,rt_Private room,rt_Shared room,contact_me,past_booker,not_replied
16327,6.0,417.0,0.0,42,3,1,1,0,0,1,0,0
16328,4.0,185.0,1.0,206,8,1,1,0,0,1,0,0
16332,1.0,100.0,0.0,158,2,1,0,1,0,1,0,0
16333,2.0,89.0,3.0,16,4,1,1,0,0,1,0,0
16336,2.0,240.0,0.0,70,4,0,0,1,0,1,0,1
16338,2.0,182.0,61.0,90,12,1,1,0,0,1,0,0
16339,2.0,206.0,80.0,43,12,1,1,0,0,1,1,0
16342,10.0,142.0,0.0,37,17,1,1,0,0,0,0,0
16343,9.0,424.0,6.0,344,4,1,1,0,0,0,1,0
16344,2.0,74.0,0.0,60,6,1,1,0,0,0,1,0
16345,4.0,488.0,2.0,102,6,1,1,0,0,0,0,0
16346,2.0,505.0,21.0,320,9,1,1,0,0,1,0,0
16347,6.0,195.0,7.0,69,1,1,1,0,0,0,0,0
16348,2.0,188.0,21.0,82,7,1,1,0,0,1,0,0
16349,1.0,88.0,0.0,4,91,1,1,0,0,1,0,0
16350,2.0,139.0,2.0,4,8,1,0,1,0,1,0,0
16352,3.0,503.0,1.0,11,9,1,1,0,0,0,1,0
16355,1.0,193.0,1.0,191,4,1,1,0,0,1,1,0
16357,8.0,188.0,0.0,91,27,1,1,0,0,0,1,0
16360,2.0,200.0,0.0,73,2,1,0,1,0,0,0,0
16362,3.0,115.0,21.0,22,5,1,1,0,0,1,0,0
16366,4.0,151.0,4.0,215,15,1,1,0,0,1,1,0
16367,1.0,285.0,0.0,8,10,1,1,0,0,0,1,0
16369,3.0,156.0,0.0,144,15,1,0,1,0,1,1,0
16370,2.0,140.0,66.0,56,3,1,1,0,0,1,1,0
16371,2.0,192.0,2.0,22,9,1,1,0,0,1,1,0
16372,6.0,124.0,63.0,193,9,1,1,0,0,1,0,0
16374,5.0,106.0,1.0,165,3,1,1,0,0,1,0,0
16375,2.0,110.0,24.0,0,3,0,1,0,0,1,0,1
16376,2.0,218.0,1.0,111,8,1,1,0,0,1,1,0
16379,7.0,299.0,17.0,85,2,0,1,0,0,0,0,1
16381,2.0,0.0,52.0,9,4,1,1,0,0,0,1,0
16383,4.0,131.0,0.0,117,7,1,1,0,0,1,0,0
16384,5.0,93.0,1.0,15,4,0,0,1,0,1,0,1
16385,1.0,216.0,1.0,208,10,1,1,0,0,1,1,0
16386,2.0,136.0,0.0,58,8,1,1,0,0,1,1,0
16389,2.0,261.0,31.0,11,5,1,1,0,0,0,1,0
16391,2.0,134.0,32.0,19,3,1,1,0,0,1,1,0
16395,3.0,90.0,2.0,81,3,1,1,0,0,1,0,0
16397,1.0,429.0,1.0,12,28,1,1,0,0,1,0,0
16399,4.0,157.0,20.0,10,3,1,1,0,0,0,0,0
16401,6.0,70.0,0.0,24,5,1,1,0,0,1,0,0
16402,1.0,0.0,0.0,181,4,1,0,1,0,0,0,0
16403,1.0,418.0,50.0,8,2,1,1,0,0,1,1,0
16405,1.0,61.0,24.0,41,4,1,1,0,0,1,1,0
16406,4.0,285.0,1.0,211,3,1,1,0,0,1,0,0
16407,2.0,666.0,2.0,194,34,1,0,1,0,0,0,0
16408,2.0,812.0,69.0,63,9,1,0,1,0,0,0,0
16409,3.0,224.0,0.0,219,5,1,1,0,0,1,1,0
16410,3.0,341.0,2.0,65,10,1,1,0,0,0,1,0
16412,2.0,145.0,63.0,4,28,1,1,0,0,0,1,0
16413,3.0,594.0,15.0,26,3,1,0,1,0,0,1,0
16414,1.0,158.0,10.0,3,4,1,0,1,0,1,0,0
16415,3.0,17.0,1.0,58,3,1,1,0,0,0,1,0
16416,2.0,163.0,45.0,24,10,1,1,0,0,1,0,0
16418,10.0,133.0,1.0,279,6,1,1,0,0,1,0,0
16420,7.0,285.0,0.0,30,8,0,0,1,0,1,0,1
16422,1.0,234.0,0.0,0,1,1,1,0,0,1,0,0
16423,5.0,314.0,0.0,1,8,1,1,0,0,1,0,0
16424,1.0,442.0,1.0,6,28,1,1,0,0,1,1,0
16425,2.0,198.0,41.0,188,7,1,1,0,0,0,0,0
16426,12.0,140.0,0.0,31,5,1,1,0,0,1,0,0
16428,6.0,228.0,0.0,49,3,1,1,0,0,1,1,0
16430,2.0,505.0,61.0,195,4,1,1,0,0,1,0,0
16431,2.0,299.0,0.0,197,6,0,1,0,0,1,0,1
16432,2.0,0.0,3.0,1,2,1,0,0,1,0,1,0
16434,3.0,101.0,0.0,160,10,1,1,0,0,1,1,0
16436,4.0,150.0,0.0,67,11,1,1,0,0,1,0,0
16437,2.0,0.0,45.0,79,10,1,1,0,0,0,1,0
16439,1.0,314.0,0.0,108,29,0,0,1,0,1,0,1
16443,2.0,338.0,14.0,67,8,1,1,0,0,0,0,0
16444,7.0,46.0,0.0,86,10,1,1,0,0,1,0,0
16445,2.0,267.0,25.0,28,5,1,0,1,0,0,1,0
16446,1.0,138.0,3.0,4,3,1,0,1,0,1,1,0
16447,1.0,413.0,0.0,23,195,0,1,0,0,1,1,1
16448,4.0,515.0,0.0,56,5,1,0,0,1,1,0,0
16449,6.0,126.0,1.0,7,34,1,1,0,0,0,1,0
16450,2.0,207.0,0.0,85,9,1,0,1,0,1,1,0
16451,4.0,321.0,4.0,37,30,1,1,0,0,1,0,0
16452,2.0,106.0,0.0,201,8,1,0,1,0,1,0,0
16453,4.0,71.0,0.0,15,4,0,1,0,0,1,0,1
16456,1.0,12.0,2.0,5,14,1,1,0,0,1,1,0
16457,1.0,110.0,0.0,195,10,1,0,1,0,1,0,0
16460,1.0,110.0,90.0,14,3,1,0,1,0,1,0,0
16462,4.0,224.0,10.0,13,3,1,1,0,0,0,0,0
16464,2.0,367.0,2.0,64,142,1,1,0,0,1,1,0
16465,2.0,115.0,0.0,12,1,1,1,0,0,0,1,0
16467,4.0,247.0,1.0,206,5,0,1,0,0,1,0,1
16468,1.0,404.0,0.0,208,7,1,1,0,0,1,0,0
16470,2.0,339.0,0.0,163,16,1,0,1,0,0,1,0
16471,2.0,255.0,0.0,93,5,1,1,0,0,0,1,0
16473,2.0,239.0,37.0,0,2,1,0,1,0,1,1,0
16474,2.0,242.0,3.0,59,8,1,0,1,0,1,0,0
16476,8.0,44.0,0.0,240,4,1,1,0,0,1,0,0
16477,6.0,192.0,1.0,32,9,1,1,0,0,1,0,0
16478,1.0,232.0,5.0,86,2,1,1,0,0,1,0,0
16480,3.0,52.0,0.0,18,3,1,1,0,0,1,0,0
16481,6.0,270.0,0.0,137,17,1,1,0,0,1,0,0
16483,2.0,821.0,0.0,115,18,1,1,0,0,1,0,0
16484,3.0,85.0,0.0,25,3,1,1,0,0,1,1,0
16485,7.0,0.0,40.0,18,2,1,1,0,0,0,0,0
16487,1.0,34.0,5.0,85,45,1,0,1,0,1,1,0
16488,1.0,201.0,0.0,186,13,1,0,1,0,1,0,0
16489,1.0,4.0,0.0,122,12,0,0,1,0,0,1,1
16490,6.0,43.0,0.0,30,3,1,1,0,0,1,1,0
16491,3.0,573.0,4.0,221,4,1,1,0,0,0,1,0
16494,1.0,106.0,17.0,6,14,1,1,0,0,1,0,0
16495,1.0,149.0,36.0,28,12,1,1,0,0,1,0,0
16497,4.0,146.0,43.0,158,5,1,1,0,0,0,1,0
16498,6.0,127.0,1.0,153,11,1,1,0,0,1,1,0
16499,4.0,172.0,0.0,23,3,1,1,0,0,0,1,0
16500,8.0,572.0,5.0,19,6,1,1,0,0,0,1,0
16502,2.0,99.0,1.0,16,3,1,0,1,0,0,0,0
16503,3.0,184.0,0.0,214,10,1,1,0,0,0,0,0
16507,2.0,157.0,6.0,27,5,1,1,0,0,1,1,0
16510,2.0,50.0,0.0,12,161,1,1,0,0,0,0,0
16512,4.0,210.0,0.0,64,12,1,1,0,0,1,0,0
16513,1.0,400.0,0.0,136,2,1,0,1,0,1,0,0
16514,4.0,318.0,0.0,188,7,1,1,0,0,1,0,0
16515,3.0,216.0,2.0,22,1,1,1,0,0,0,1,0
16517,4.0,101.0,1.0,30,6,1,1,0,0,1,0,0
16518,2.0,138.0,0.0,202,7,1,1,0,0,1,0,0
16521,2.0,50.0,0.0,95,13,1,1,0,0,1,0,0
16522,2.0,188.0,1.0,13,7,1,1,0,0,1,0,0
16523,2.0,197.0,0.0,27,6,1,0,1,0,1,1,0
16524,1.0,62.0,0.0,0,10,1,0,1,0,1,0,0
16527,2.0,26.0,0.0,135,11,1,1,0,0,1,0,0
16528,1.0,28.0,1.0,0,2,1,0,1,0,0,0,0
16530,2.0,200.0,0.0,53,3,1,0,1,0,1,0,0
16532,10.0,285.0,3.0,41,3,1,0,0,1,1,1,0
16534,1.0,363.0,0.0,7,24,1,0,1,0,0,0,0
16535,4.0,37.0,3.0,142,5,1,1,0,0,1,1,0
16538,1.0,116.0,78.0,5,19,1,1,0,0,1,0,0
16540,4.0,51.0,9.0,270,6,1,1,0,0,1,0,0
16541,2.0,283.0,34.0,15,4,1,1,0,0,1,1,0
16542,1.0,40.0,55.0,65,14,1,0,1,0,0,0,0
16543,5.0,117.0,1.0,25,5,1,1,0,0,1,0,0
16545,8.0,139.0,0.0,11,3,1,1,0,0,1,0,0
16546,1.0,450.0,0.0,1,3,1,0,0,1,1,0,0
16547,2.0,302.0,19.0,138,5,1,1,0,0,1,0,0
16550,3.0,1259.0,8.0,104,7,1,1,0,0,1,1,0
16552,1.0,276.0,0.0,17,20,1,0,1,0,1,0,0
16553,2.0,81.0,3.0,18,4,1,0,1,0,1,1,0
16554,2.0,0.0,11.0,41,3,1,1,0,0,0,0,0
16557,3.0,190.0,1.0,98,4,1,1,0,0,0,1,0
16558,5.0,125.0,4.0,28,3,0,1,0,0,0,0,1
16559,3.0,60.0,2.0,94,9,0,1,0,0,0,1,1
16560,2.0,74.0,5.0,53,2,1,1,0,0,0,0,0
16561,4.0,343.0,0.0,219,3,1,0,1,0,1,0,0
16562,3.0,0.0,0.0,121,7,0,1,0,0,0,1,1
16563,2.0,146.0,64.0,7,2,0,1,0,0,1,0,1
16567,1.0,34.0,1.0,92,8,1,0,1,0,0,0,0
16569,4.0,56.0,3.0,15,7,1,1,0,0,1,1,0
16570,2.0,122.0,0.0,113,2,1,1,0,0,1,0,0
16571,4.0,2.0,1.0,79,3,1,1,0,0,0,1,0
16574,4.0,30.0,0.0,72,7,1,1,0,0,0,0,0
16577,3.0,358.0,0.0,4,5,1,1,0,0,0,1,0
16578,2.0,424.0,1.0,48,5,1,1,0,0,1,1,0
16579,2.0,71.0,0.0,3,3,0,1,0,0,0,0,1
16580,7.0,319.0,3.0,203,4,1,1,0,0,0,0,0
16582,2.0,303.0,0.0,21,3,1,0,1,0,1,0,0
16584,4.0,129.0,0.0,85,6,1,1,0,0,0,0,0
16585,6.0,192.0,20.0,25,6,1,1,0,0,0,0,0
16588,1.0,170.0,3.0,26,3,1,1,0,0,1,0,0
16589,1.0,0.0,0.0,2,5,1,0,1,0,0,1,0
16591,2.0,73.0,21.0,72,3,1,0,1,0,0,1,0
16594,7.0,101.0,0.0,80,2,1,1,0,0,1,0,0
16595,2.0,225.0,13.0,191,3,1,1,0,0,1,0,0
16596,4.0,217.0,0.0,16,4,1,1,0,0,1,0,0
16597,1.0,87.0,9.0,1,8,1,1,0,0,0,1,0
16598,15.0,34.0,12.0,43,3,1,1,0,0,1,0,0
16599,3.0,154.0,5.0,14,3,1,1,0,0,1,0,0
16600,5.0,410.0,1.0,12,5,1,1,0,0,0,1,0
16601,2.0,165.0,14.0,79,4,1,0,1,0,0,0,0
16602,2.0,383.0,2.0,0,6,1,1,0,0,1,1,0
16604,1.0,307.0,2.0,165,9,1,1,0,0,1,0,0
16605,4.0,332.0,1.0,27,69,0,1,0,0,1,0,1
16606,4.0,423.0,88.0,39,3,1,1,0,0,0,0,0
16607,4.0,103.0,20.0,4,3,1,1,0,0,1,1,0
16608,4.0,290.0,5.0,176,3,1,1,0,0,0,0,0
16609,2.0,0.0,0.0,200,7,1,1,0,0,0,0,0
16610,2.0,94.0,16.0,239,3,1,1,0,0,0,1,0
16613,4.0,150.0,0.0,147,5,1,1,0,0,1,0,0
16614,2.0,116.0,0.0,104,3,0,1,0,0,0,0,1
16617,1.0,113.0,22.0,0,2,1,0,1,0,0,1,0
16618,2.0,103.0,51.0,88,10,1,0,1,0,1,0,0
16620,4.0,63.0,0.0,207,11,1,1,0,0,0,1,0
16621,1.0,138.0,23.0,0,2,1,1,0,0,1,0,0
16622,3.0,232.0,0.0,67,2,1,1,0,0,1,0,0
16623,2.0,709.0,24.0,39,5,0,1,0,0,0,1,1
16624,7.0,377.0,37.0,99,3,1,1,0,0,0,0,0
16625,3.0,273.0,1.0,229,7,1,1,0,0,0,1,0
16626,5.0,325.0,0.0,51,5,1,1,0,0,1,0,0
16628,2.0,163.0,1.0,59,3,1,0,1,0,1,0,0
16632,7.0,150.0,1.0,91,9,1,1,0,0,1,0,0
16636,4.0,534.0,5.0,199,5,1,1,0,0,0,1,0
16637,2.0,535.0,0.0,20,8,0,0,1,0,0,0,1
16639,1.0,92.0,0.0,0,30,1,0,1,0,1,0,0
16641,6.0,519.0,0.0,89,3,1,1,0,0,1,0,0
16643,5.0,241.0,21.0,42,3,1,1,0,0,0,1,0
16644,2.0,459.0,2.0,210,8,1,1,0,0,1,1,0
16645,4.0,46.0,1.0,77,7,0,1,0,0,1,1,1
16647,2.0,118.0,5.0,4,5,1,1,0,0,1,1,0
16650,2.0,352.0,0.0,13,4,1,1,0,0,0,0,0
16652,3.0,604.0,2.0,130,10,0,0,1,0,0,1,1
16654,5.0,141.0,0.0,93,8,1,1,0,0,0,0,0
16659,3.0,479.0,7.0,170,20,1,1,0,0,0,0,0
16660,3.0,408.0,1.0,128,4,1,1,0,0,1,0,0
16661,6.0,177.0,8.0,0,3,1,1,0,0,1,0,0
16662,5.0,23.0,2.0,11,4,1,1,0,0,0,0,0
16663,9.0,195.0,1.0,188,6,1,1,0,0,1,0,0
16664,2.0,497.0,0.0,168,2,1,0,1,0,1,0,0
16667,3.0,337.0,7.0,259,7,1,0,1,0,1,0,0
16668,1.0,94.0,0.0,208,5,1,0,1,0,0,0,0
16669,5.0,535.0,0.0,61,10,1,1,0,0,1,0,0
16676,7.0,189.0,0.0,203,5,1,1,0,0,1,0,0
16678,4.0,100.0,13.0,22,5,1,1,0,0,1,0,0
16679,4.0,173.0,0.0,18,4,1,1,0,0,1,0,0
16681,1.0,251.0,0.0,31,6,1,0,0,1,1,1,0
16682,6.0,178.0,7.0,29,6,1,1,0,0,0,1,0
16685,2.0,873.0,71.0,102,7,1,1,0,0,0,0,0
16688,10.0,143.0,0.0,303,5,1,1,0,0,1,0,0
16689,10.0,177.0,0.0,95,6,1,1,0,0,1,0,0
16690,1.0,113.0,0.0,91,115,1,1,0,0,1,1,0
16692,3.0,40.0,0.0,45,2,1,1,0,0,0,0,0
16694,3.0,0.0,0.0,140,6,1,1,0,0,0,1,0
16695,7.0,207.0,1.0,133,4,1,1,0,0,1,0,0
16696,3.0,189.0,22.0,27,5,1,1,0,0,1,0,0
16697,3.0,272.0,20.0,204,7,1,1,0,0,0,0,0
16700,2.0,251.0,16.0,3,2,1,0,1,0,0,1,0
16702,2.0,249.0,0.0,4,1,1,1,0,0,1,1,0
16703,2.0,405.0,31.0,144,6,1,1,0,0,0,1,0
16704,4.0,221.0,0.0,55,4,1,1,0,0,1,0,0
16705,2.0,146.0,1.0,223,1,1,0,1,0,1,0,0
16706,2.0,126.0,1.0,16,6,1,0,1,0,1,0,0
16708,3.0,117.0,4.0,201,1,1,0,1,0,0,1,0
16710,2.0,69.0,9.0,47,4,1,1,0,0,0,0,0
16711,1.0,270.0,0.0,21,3,1,0,0,1,1,0,0
16713,3.0,0.0,0.0,8,6,0,1,0,0,0,1,1
16715,5.0,173.0,1.0,40,2,1,1,0,0,1,1,0
16717,2.0,199.0,0.0,60,2,1,0,1,0,1,0,0
16718,2.0,285.0,26.0,9,8,1,1,0,0,0,0,0
16720,4.0,108.0,9.0,171,3,0,1,0,0,1,0,1
16722,4.0,71.0,4.0,36,3,1,1,0,0,0,0,0
16724,4.0,138.0,1.0,28,6,1,1,0,0,1,1,0
16727,2.0,229.0,8.0,26,7,1,1,0,0,0,1,0
16731,2.0,263.0,0.0,92,8,1,1,0,0,1,0,0
16732,6.0,327.0,39.0,46,4,1,1,0,0,1,1,0
16733,3.0,78.0,4.0,15,4,1,1,0,0,1,0,0
16734,1.0,206.0,13.0,29,30,1,1,0,0,1,0,0
16738,2.0,554.0,0.0,31,4,0,1,0,0,0,0,1
16740,2.0,603.0,1.0,144,8,1,1,0,0,1,0,0
16742,6.0,80.0,1.0,36,3,1,1,0,0,1,0,0
16743,3.0,177.0,17.0,24,4,1,1,0,0,0,1,0
16744,1.0,291.0,3.0,99,2,0,0,0,1,1,0,1
16745,2.0,30.0,43.0,75,10,1,1,0,0,1,0,0
16746,1.0,133.0,4.0,1,2,0,0,1,0,1,0,1
16748,4.0,224.0,0.0,12,2,1,1,0,0,1,1,0
16750,3.0,292.0,0.0,4,4,1,0,1,0,0,1,0
16751,7.0,180.0,15.0,175,4,1,1,0,0,1,0,0
16752,1.0,215.0,1.0,63,16,1,0,1,0,1,0,0
16753,1.0,38.0,45.0,37,2,1,1,0,0,1,0,0
16754,2.0,107.0,13.0,159,8,1,1,0,0,1,1,0
16755,7.0,517.0,1.0,209,11,0,1,0,0,1,0,1
16756,2.0,405.0,1.0,27,9,1,1,0,0,0,0,0
16759,2.0,0.0,0.0,50,21,1,0,1,0,0,1,0
16761,3.0,110.0,0.0,140,2,0,1,0,0,1,0,1
16763,2.0,333.0,15.0,61,10,1,0,1,0,1,0,0
16764,3.0,85.0,0.0,218,10,1,1,0,0,0,0,0
16765,1.0,414.0,3.0,35,16,1,1,0,0,1,0,0
16767,4.0,67.0,9.0,5,2,1,1,0,0,0,1,0
16768,10.0,605.0,9.0,141,20,1,1,0,0,1,0,0
16769,4.0,79.0,0.0,112,3,1,1,0,0,1,1,0
16770,1.0,337.0,0.0,32,7,1,0,1,0,1,1,0
16772,4.0,302.0,0.0,68,6,1,0,1,0,1,0,0
16773,1.0,195.0,1.0,21,5,1,1,0,0,1,0,0
16775,1.0,54.0,16.0,187,1,1,0,1,0,0,1,0
16776,4.0,131.0,0.0,28,4,1,1,0,0,1,0,0
16777,3.0,74.0,0.0,22,6,1,1,0,0,0,0,0
16779,6.0,72.0,15.0,10,2,1,1,0,0,1,1,0
16781,5.0,546.0,1.0,113,1,1,1,0,0,1,0,0
16782,4.0,42.0,0.0,12,7,1,1,0,0,1,0,0
16783,3.0,128.0,1.0,3,2,0,1,0,0,1,0,1
16784,2.0,414.0,0.0,45,2,1,1,0,0,1,0,0
16785,1.0,0.0,4.0,21,3,1,1,0,0,0,0,0
16787,2.0,64.0,0.0,7,143,0,1,0,0,1,1,1
16788,3.0,227.0,0.0,50,10,1,1,0,0,1,1,0
16791,2.0,4.0,3.0,0,31,0,1,0,0,0,0,1
16793,2.0,385.0,15.0,4,8,1,0,1,0,0,1,0
16794,3.0,169.0,1.0,196,2,0,1,0,0,1,0,1
16797,8.0,0.0,4.0,27,2,1,1,0,0,0,0,0
16799,5.0,101.0,1.0,24,5,1,1,0,0,1,0,0
16800,4.0,342.0,4.0,151,9,1,1,0,0,1,0,0
16801,3.0,185.0,0.0,30,3,1,1,0,0,1,0,0
16803,1.0,200.0,7.0,9,4,1,0,1,0,1,0,0
16804,6.0,148.0,3.0,198,13,1,0,1,0,1,0,0
16806,6.0,0.0,0.0,104,3,1,1,0,0,0,1,0
16807,8.0,0.0,0.0,0,1,1,1,0,0,0,1,0
16809,3.0,116.0,0.0,76,8,1,1,0,0,1,0,0
16810,6.0,220.0,4.0,28,4,1,1,0,0,1,1,0
16813,3.0,275.0,4.0,3,3,1,1,0,0,1,0,0
16814,2.0,495.0,10.0,193,13,1,0,1,0,0,1,0
16815,2.0,625.0,0.0,215,8,1,1,0,0,1,0,0
16816,2.0,191.0,94.0,107,1,1,0,1,0,1,0,0
16817,2.0,115.0,1.0,113,11,1,1,0,0,1,0,0
16818,2.0,376.0,15.0,345,7,1,1,0,0,0,1,0
16819,2.0,180.0,2.0,49,8,1,0,0,1,1,0,0
16820,3.0,265.0,0.0,160,2,1,1,0,0,1,0,0
16821,4.0,410.0,1.0,154,2,1,1,0,0,0,0,0
16824,4.0,143.0,0.0,0,3,1,1,0,0,0,1,0
16825,1.0,179.0,0.0,29,5,1,1,0,0,1,0,0
16827,1.0,0.0,5.0,25,4,1,1,0,0,0,1,0
16829,3.0,252.0,1.0,199,9,0,1,0,0,1,1,1
16831,1.0,27.0,0.0,49,18,1,1,0,0,1,0,0
16832,2.0,156.0,0.0,214,14,1,0,1,0,0,0,0
16833,7.0,95.0,0.0,30,4,1,1,0,0,1,0,0
16834,4.0,0.0,18.0,44,3,0,1,0,0,0,0,1
16835,4.0,247.0,0.0,85,15,1,1,0,0,1,0,0
16836,2.0,160.0,3.0,141,8,1,0,1,0,1,1,0
16837,5.0,163.0,2.0,186,10,1,1,0,0,0,1,0
16842,4.0,442.0,2.0,109,8,1,1,0,0,1,0,0
16845,1.0,256.0,0.0,22,4,1,1,0,0,1,0,0
16847,2.0,809.0,0.0,33,16,1,1,0,0,1,0,0
16848,2.0,110.0,3.0,208,7,1,0,1,0,1,0,0
16849,1.0,74.0,1.0,3,29,1,1,0,0,1,0,0
16851,2.0,21.0,3.0,132,7,1,1,0,0,0,1,0
16852,1.0,206.0,1.0,8,13,1,0,1,0,0,0,0
16853,6.0,39.0,0.0,15,5,0,1,0,0,1,0,1
16855,1.0,0.0,55.0,26,3,1,0,1,0,0,1,0
16856,2.0,0.0,10.0,27,9,1,1,0,0,0,0,0
16858,4.0,147.0,2.0,28,7,1,1,0,0,1,0,0
16859,1.0,0.0,30.0,246,10,1,1,0,0,0,0,0
16861,5.0,211.0,0.0,0,8,0,1,0,0,1,1,1
16864,2.0,284.0,58.0,54,2,1,1,0,0,1,1,0
16867,6.0,150.0,0.0,212,7,1,1,0,0,0,1,0
16868,4.0,52.0,0.0,139,7,1,1,0,0,1,1,0
16869,2.0,208.0,2.0,19,3,1,1,0,0,1,0,0
16871,1.0,99.0,12.0,40,5,1,1,0,0,1,1,0
16873,2.0,0.0,2.0,1,1,0,1,0,0,0,0,1
16875,6.0,0.0,14.0,54,3,1,1,0,0,0,1,0
16876,2.0,75.0,0.0,45,4,1,1,0,0,0,0,0
16878,2.0,65.0,0.0,17,4,1,1,0,0,0,0,0
16879,2.0,137.0,0.0,155,2,1,0,1,0,1,0,0
16880,5.0,749.0,3.0,8,3,1,1,0,0,1,1,0
16882,2.0,197.0,1.0,128,3,1,0,1,0,1,0,0
16883,3.0,0.0,4.0,13,3,1,1,0,0,0,0,0
16884,2.0,171.0,4.0,82,1,1,0,1,0,0,0,0
16885,2.0,0.0,73.0,165,3,1,1,0,0,0,1,0
16886,1.0,68.0,14.0,194,15,1,1,0,0,0,1,0
16887,1.0,350.0,2.0,0,4,1,1,0,0,1,0,0
16888,1.0,80.0,49.0,12,3,1,1,0,0,1,0,0
16890,1.0,47.0,1.0,2,35,1,1,0,0,1,1,0
16891,3.0,505.0,0.0,30,5,1,0,1,0,1,0,0
16894,2.0,226.0,0.0,49,4,1,1,0,0,1,0,0
16896,2.0,150.0,9.0,85,2,1,0,1,0,0,1,0
16897,2.0,0.0,5.0,171,4,1,1,0,0,0,1,0
16898,2.0,422.0,6.0,152,9,1,1,0,0,0,0,0
16900,2.0,142.0,0.0,170,4,1,1,0,0,1,0,0
16901,1.0,247.0,0.0,20,5,1,1,0,0,1,1,0
16903,5.0,38.0,24.0,6,4,1,1,0,0,0,0,0
16904,1.0,251.0,1.0,12,4,1,1,0,0,0,1,0
16905,2.0,83.0,0.0,83,2,1,0,1,0,1,0,0
16906,4.0,106.0,5.0,212,5,1,1,0,0,1,0,0
16907,4.0,142.0,0.0,32,4,0,0,0,1,0,0,1
16908,1.0,333.0,2.0,60,9,1,0,1,0,1,0,0
16909,3.0,515.0,2.0,204,6,1,1,0,0,1,0,0
16911,2.0,335.0,0.0,65,2,1,1,0,0,0,0,0
16913,1.0,235.0,30.0,20,2,1,1,0,0,1,0,0
16915,5.0,220.0,0.0,23,4,1,1,0,0,0,1,0
16919,2.0,140.0,0.0,73,2,1,0,1,0,1,0,0
16920,3.0,247.0,1.0,23,5,1,1,0,0,1,0,0
16921,4.0,0.0,27.0,35,4,1,1,0,0,0,0,0
16922,2.0,204.0,18.0,20,3,1,1,0,0,0,1,0
16923,3.0,407.0,61.0,200,4,1,1,0,0,1,0,0
16925,2.0,340.0,73.0,14,4,1,1,0,0,0,0,0
16926,2.0,225.0,21.0,4,6,1,1,0,0,1,0,0
16928,3.0,246.0,18.0,58,4,1,1,0,0,1,0,0
16929,4.0,195.0,1.0,46,8,1,1,0,0,1,0,0
16930,4.0,43.0,0.0,118,9,1,1,0,0,1,0,0
16931,6.0,189.0,8.0,20,4,1,1,0,0,1,0,0
16933,3.0,222.0,1.0,7,3,1,1,0,0,1,1,0
16934,1.0,30.0,0.0,3,3,1,1,0,0,1,0,0
16935,2.0,439.0,6.0,215,2,1,1,0,0,1,0,0
16937,1.0,259.0,1.0,49,30,1,0,1,0,1,0,0
16938,4.0,0.0,0.0,4,2,1,1,0,0,0,0,0
16941,2.0,213.0,1.0,6,2,1,0,1,0,0,1,0
16942,4.0,154.0,0.0,30,4,0,1,0,0,1,0,1
16944,4.0,163.0,2.0,141,14,1,1,0,0,1,1,0
16945,3.0,105.0,25.0,2,8,1,1,0,0,1,1,0
16946,2.0,227.0,0.0,125,13,1,1,0,0,1,0,0
16948,3.0,717.0,1.0,11,4,1,1,0,0,1,0,0
16949,2.0,169.0,1.0,213,10,1,1,0,0,1,0,0
16953,2.0,89.0,1.0,19,2,1,0,1,0,1,0,0
16957,2.0,0.0,30.0,23,4,0,1,0,0,0,0,1
16958,1.0,123.0,0.0,147,4,1,1,0,0,0,0,0
16959,2.0,134.0,1.0,13,10,0,1,0,0,1,1,1
16960,4.0,187.0,0.0,27,5,0,1,0,0,1,0,1
16961,2.0,89.0,0.0,0,10,1,1,0,0,1,1,0
16963,6.0,197.0,0.0,172,7,1,1,0,0,1,1,0
16964,2.0,155.0,0.0,29,8,0,1,0,0,1,1,1
16965,5.0,511.0,0.0,250,3,1,1,0,0,1,0,0
16966,3.0,707.0,0.0,196,4,1,1,0,0,1,1,0
16967,2.0,404.0,1.0,7,3,1,1,0,0,1,0,0
16970,6.0,322.0,1.0,216,6,1,1,0,0,1,0,0
16972,7.0,45.0,1.0,102,5,0,1,0,0,0,0,1
16973,1.0,61.0,1.0,8,2,1,0,1,0,0,0,0
16974,1.0,0.0,2.0,5,5,1,1,0,0,0,0,0
16975,4.0,160.0,0.0,89,4,1,1,0,0,1,1,0
16977,1.0,191.0,0.0,223,4,0,1,0,0,1,0,1
16978,4.0,236.0,0.0,10,3,1,1,0,0,1,0,0
16979,1.0,149.0,14.0,38,30,1,1,0,0,0,0,0
16981,1.0,173.0,4.0,200,7,1,1,0,0,1,0,0
16983,2.0,295.0,76.0,5,8,1,1,0,0,1,0,0
16984,1.0,88.0,1.0,22,3,1,1,0,0,1,0,0
16985,2.0,242.0,3.0,4,2,1,0,1,0,1,1,0
16986,2.0,505.0,1.0,136,20,1,0,0,1,1,0,0
16987,1.0,23.0,2.0,21,7,1,1,0,0,1,0,0
16988,2.0,640.0,7.0,1,3,1,0,1,0,0,0,0
16990,2.0,218.0,35.0,17,2,1,1,0,0,1,0,0
16991,1.0,34.0,1.0,104,16,1,0,1,0,1,0,0
16992,3.0,230.0,0.0,170,10,0,1,0,0,1,1,1
16993,2.0,73.0,0.0,49,3,0,1,0,0,0,0,1
