,guest_size,message_length,total_reviews,lead_time,days_of_stay,replied,not_replied,contact_me,past_booker
10979,2.0,209.0,10.0,25,3,1,0,1,1
10980,2.0,81.0,1.0,91,1,1,0,1,0
10981,1.0,339.0,1.0,192,1,1,0,1,0
10985,4.0,0.0,0.0,147,9,1,0,0,0
10986,2.0,273.0,0.0,22,7,0,1,0,0
10987,2.0,66.0,0.0,12,4,1,0,1,0
10988,1.0,310.0,1.0,17,8,1,0,1,0
10989,1.0,120.0,0.0,18,3,0,1,1,1
10992,5.0,132.0,5.0,13,1,1,0,1,0
10993,4.0,62.0,0.0,204,10,1,0,1,1
10994,2.0,144.0,90.0,21,4,1,0,1,0
10995,2.0,210.0,1.0,187,2,1,0,1,0
10996,5.0,72.0,0.0,5,5,1,0,1,1
10997,1.0,106.0,0.0,166,7,1,0,1,0
10998,2.0,225.0,0.0,2,2,1,0,1,0
10999,4.0,394.0,0.0,51,7,0,1,0,1
11000,7.0,0.0,3.0,1,3,0,1,0,0
11001,4.0,111.0,0.0,207,6,1,0,1,0
11004,1.0,133.0,0.0,80,14,1,0,1,1
11005,4.0,210.0,0.0,30,4,1,0,1,0
11008,1.0,130.0,53.0,19,14,1,0,0,1
11009,2.0,211.0,0.0,214,16,0,1,1,0
11010,3.0,175.0,2.0,28,6,1,0,1,0
11013,1.0,364.0,16.0,5,5,1,0,1,0
11014,2.0,187.0,2.0,57,2,1,0,1,0
11015,3.0,311.0,18.0,17,4,1,0,1,1
11016,2.0,169.0,0.0,72,4,1,0,0,1
11018,8.0,80.0,0.0,32,4,1,0,1,1
11019,1.0,196.0,0.0,23,181,1,0,0,1
11020,3.0,299.0,2.0,64,2,1,0,1,0
11021,1.0,266.0,1.0,41,21,1,0,1,0
11022,4.0,0.0,0.0,214,3,1,0,0,0
11023,2.0,96.0,50.0,22,3,1,0,0,0
11024,2.0,323.0,4.0,8,3,1,0,1,1
11025,2.0,250.0,2.0,191,11,1,0,1,0
11026,1.0,74.0,87.0,21,28,1,0,1,0
11027,2.0,198.0,1.0,64,2,1,0,0,1
11028,2.0,277.0,7.0,23,2,1,0,0,1
11030,1.0,1198.0,4.0,38,3,1,0,1,0
11032,1.0,92.0,0.0,0,9,1,0,1,1
11033,7.0,147.0,3.0,30,9,1,0,1,0
11034,1.0,83.0,6.0,16,26,1,0,1,1
11035,2.0,178.0,9.0,76,6,1,0,1,0
11036,5.0,169.0,3.0,56,4,1,0,1,0
11037,2.0,522.0,0.0,181,6,1,0,1,1
11038,6.0,165.0,0.0,22,5,1,0,1,0
11039,1.0,355.0,24.0,13,5,1,0,1,0
11040,6.0,148.0,4.0,109,8,1,0,0,0
11041,1.0,62.0,0.0,201,2,1,0,1,0
11042,3.0,194.0,15.0,9,6,1,0,0,1
11043,1.0,269.0,6.0,216,7,1,0,0,1
11044,4.0,252.0,0.0,148,7,1,0,1,0
11045,1.0,110.0,2.0,1,56,1,0,1,0
11046,5.0,388.0,0.0,35,4,1,0,1,0
11047,1.0,394.0,47.0,20,21,1,0,1,1
11049,2.0,314.0,0.0,86,11,1,0,0,1
11050,1.0,222.0,4.0,20,4,1,0,0,1
11052,1.0,653.0,0.0,154,7,1,0,1,0
11053,1.0,10.0,1.0,105,7,0,1,1,1
11054,2.0,0.0,2.0,9,4,1,0,0,1
11056,6.0,27.0,0.0,142,9,1,0,1,0
11057,3.0,124.0,20.0,12,3,1,0,1,1
11058,6.0,134.0,0.0,30,3,1,0,1,0
11059,4.0,332.0,6.0,196,5,1,0,0,0
11060,1.0,42.0,13.0,18,8,1,0,0,1
11063,2.0,55.0,0.0,185,21,1,0,0,1
11064,1.0,109.0,2.0,92,19,1,0,1,0
11065,1.0,324.0,82.0,16,79,1,0,1,0
11066,4.0,85.0,0.0,82,18,1,0,0,1
11067,8.0,0.0,1.0,141,1,1,0,0,0
11069,4.0,31.0,0.0,6,3,1,0,1,0
11070,2.0,94.0,0.0,206,2,1,0,1,0
11074,3.0,238.0,0.0,138,4,1,0,0,0
11075,1.0,66.0,8.0,9,10,1,0,1,0
11076,1.0,18.0,0.0,8,3,1,0,1,1
11077,3.0,184.0,0.0,195,4,1,0,0,1
11078,3.0,0.0,3.0,103,8,1,0,0,1
11079,6.0,124.0,3.0,28,5,1,0,1,0
11080,2.0,273.0,8.0,218,4,1,0,0,0
11082,1.0,53.0,1.0,7,4,1,0,1,1
11083,5.0,259.0,0.0,59,8,0,1,1,0
11084,3.0,344.0,0.0,118,9,1,0,0,1
11085,4.0,220.0,0.0,197,4,0,1,1,0
11086,4.0,427.0,6.0,136,8,1,0,1,0
11087,4.0,79.0,0.0,133,3,0,1,1,0
11090,2.0,115.0,41.0,23,3,1,0,0,0
11091,2.0,113.0,4.0,187,7,1,0,0,0
11092,2.0,137.0,0.0,173,4,1,0,1,0
11093,2.0,126.0,7.0,174,11,1,0,1,0
11094,1.0,187.0,1.0,1,5,1,0,0,0
11095,1.0,61.0,0.0,77,4,0,1,0,1
11096,4.0,85.0,1.0,8,4,0,1,1,1
11097,2.0,254.0,0.0,56,4,0,1,0,0
11098,2.0,119.0,13.0,37,2,1,0,1,1
11100,2.0,255.0,1.0,216,7,1,0,1,0
11101,5.0,118.0,9.0,97,8,1,0,1,0
11102,2.0,17.0,1.0,215,2,1,0,0,0
11103,2.0,392.0,0.0,123,9,1,0,0,1
11105,4.0,30.0,0.0,259,8,1,0,1,0
11106,1.0,405.0,75.0,194,7,1,0,1,0
11107,1.0,152.0,42.0,16,3,1,0,0,1
11108,2.0,43.0,0.0,58,30,1,0,1,0
11109,1.0,128.0,6.0,47,13,1,0,1,1
11111,4.0,401.0,1.0,113,2,1,0,1,0
11112,1.0,130.0,0.0,57,4,1,0,0,0
11114,4.0,108.0,0.0,19,5,1,0,0,1
11115,2.0,106.0,0.0,15,8,1,0,1,1
11116,1.0,91.0,0.0,144,8,1,0,0,0
11117,4.0,146.0,3.0,167,4,1,0,1,0
11118,2.0,276.0,6.0,9,80,1,0,1,0
11119,2.0,241.0,0.0,20,91,1,0,1,0
11120,2.0,340.0,1.0,201,1,1,0,1,1
11121,1.0,555.0,3.0,12,5,1,0,1,1
11122,1.0,439.0,4.0,16,4,1,0,1,1
11123,1.0,70.0,39.0,3,4,1,0,1,1
11124,1.0,481.0,58.0,23,4,1,0,0,0
11125,1.0,366.0,0.0,80,20,1,0,1,1
11126,3.0,100.0,3.0,29,3,1,0,0,0
11127,1.0,81.0,0.0,5,35,1,0,1,0
11128,4.0,143.0,8.0,248,10,0,1,1,0
11129,3.0,114.0,0.0,83,9,1,0,1,1
11130,1.0,69.0,82.0,1,5,1,0,0,1
11131,4.0,230.0,0.0,157,8,1,0,1,0
11132,2.0,100.0,1.0,66,20,1,0,0,1
11133,2.0,76.0,3.0,51,3,1,0,0,0
11134,2.0,0.0,4.0,1,7,1,0,0,1
11135,2.0,100.0,3.0,72,2,1,0,0,1
11136,2.0,198.0,2.0,32,4,1,0,0,0
11137,1.0,339.0,29.0,29,7,1,0,1,1
11138,4.0,0.0,3.0,107,3,1,0,0,1
11139,2.0,869.0,0.0,123,14,1,0,1,0
11140,1.0,0.0,0.0,200,4,0,1,0,0
11141,2.0,110.0,0.0,156,2,1,0,1,0
11142,1.0,0.0,12.0,3,1,1,0,0,1
11144,1.0,0.0,35.0,32,1,1,0,0,1
11145,2.0,50.0,0.0,134,6,1,0,1,0
11146,1.0,17.0,9.0,30,6,1,0,1,0
11147,1.0,250.0,0.0,31,4,1,0,1,0
11148,2.0,253.0,0.0,213,2,0,1,0,0
11149,9.0,67.0,5.0,51,5,1,0,1,0
11150,1.0,254.0,2.0,26,30,1,0,1,0
11152,5.0,150.0,0.0,22,5,1,0,1,0
11153,3.0,190.0,4.0,26,5,1,0,1,1
11154,4.0,94.0,0.0,93,13,1,0,1,0
11155,5.0,237.0,52.0,22,2,1,0,1,0
11157,1.0,115.0,9.0,5,28,1,0,1,1
11158,1.0,150.0,5.0,22,12,1,0,1,0
11159,2.0,1.0,12.0,135,5,1,0,0,0
11163,3.0,637.0,2.0,2,6,1,0,1,1
11164,3.0,59.0,9.0,3,9,0,1,1,0
11165,4.0,75.0,9.0,42,7,1,0,1,0
11166,1.0,0.0,11.0,160,9,1,0,0,0
11167,1.0,0.0,3.0,202,10,1,0,0,1
11168,2.0,364.0,26.0,252,3,1,0,1,0
11169,4.0,226.0,0.0,81,3,1,0,1,0
11170,4.0,232.0,0.0,93,3,1,0,1,0
11171,2.0,227.0,0.0,56,7,1,0,0,0
11172,5.0,256.0,0.0,208,14,1,0,1,0
11173,1.0,34.0,0.0,30,3,1,0,1,1
11174,6.0,52.0,1.0,39,15,1,0,1,0
11175,4.0,108.0,0.0,54,3,1,0,0,1
11176,4.0,58.0,0.0,47,4,1,0,0,0
11177,5.0,214.0,1.0,254,3,1,0,1,0
11178,3.0,335.0,39.0,42,10,1,0,0,1
11179,1.0,288.0,3.0,214,9,1,0,1,1
11181,2.0,0.0,12.0,0,7,1,0,0,1
11182,2.0,275.0,1.0,52,1,1,0,1,0
11183,2.0,241.0,71.0,117,5,1,0,1,0
11184,4.0,54.0,0.0,33,2,1,0,1,1
11185,2.0,85.0,38.0,53,6,1,0,0,1
11186,1.0,106.0,10.0,1,4,1,0,0,1
11187,2.0,186.0,27.0,44,3,1,0,0,1
11188,1.0,314.0,0.0,5,31,1,0,1,1
11189,1.0,94.0,2.0,29,6,1,0,1,0
11190,7.0,230.0,0.0,155,2,1,0,1,0
11191,2.0,310.0,19.0,1,1,1,0,1,0
11192,2.0,285.0,124.0,3,30,1,0,1,1
11194,1.0,143.0,0.0,27,30,1,0,1,1
11195,1.0,357.0,0.0,90,22,0,1,1,1
11196,4.0,268.0,12.0,345,7,1,0,1,1
11197,4.0,128.0,0.0,180,6,1,0,1,0
11198,10.0,268.0,0.0,23,7,1,0,1,0
11200,3.0,354.0,45.0,12,5,1,0,0,1
11201,8.0,23.0,1.0,12,2,0,1,0,1
11202,1.0,220.0,2.0,0,30,1,0,0,0
11203,10.0,220.0,0.0,83,6,1,0,1,0
11204,3.0,159.0,0.0,206,5,1,0,1,0
11206,2.0,0.0,6.0,3,2,1,0,0,0
11207,3.0,231.0,1.0,208,5,1,0,1,0
11210,2.0,170.0,105.0,209,4,1,0,0,0
11211,11.0,216.0,34.0,9,3,1,0,0,0
11212,3.0,636.0,1.0,7,21,1,0,0,1
11213,2.0,566.0,8.0,78,3,1,0,1,0
11214,4.0,395.0,0.0,108,2,1,0,1,0
11216,2.0,107.0,0.0,119,1,1,0,1,0
11217,1.0,158.0,1.0,18,141,1,0,1,0
11218,1.0,101.0,0.0,168,15,1,0,1,1
11220,1.0,111.0,0.0,217,8,1,0,1,0
11221,3.0,0.0,1.0,113,1,1,0,0,0
11222,4.0,93.0,2.0,151,2,1,0,1,1
11223,2.0,173.0,2.0,174,5,1,0,0,0
11224,2.0,232.0,36.0,48,8,1,0,1,0
11225,2.0,108.0,1.0,138,5,1,0,1,0
11226,2.0,298.0,0.0,125,15,1,0,1,0
11227,2.0,155.0,3.0,29,4,1,0,1,0
11228,2.0,679.0,0.0,115,20,1,0,1,0
11229,4.0,119.0,0.0,166,3,1,0,1,1
11230,5.0,142.0,1.0,29,6,0,1,1,0
11231,1.0,116.0,5.0,146,21,1,0,1,0
11234,3.0,0.0,1.0,135,3,1,0,0,1
11235,2.0,28.0,25.0,189,3,1,0,0,1
11236,2.0,403.0,0.0,195,2,1,0,0,0
11237,4.0,0.0,4.0,28,3,1,0,0,0
11238,6.0,52.0,0.0,7,5,1,0,1,0
11239,3.0,102.0,4.0,185,3,1,0,0,0
11240,12.0,91.0,0.0,30,5,0,1,1,0
11242,6.0,197.0,2.0,16,3,0,1,1,0
11243,2.0,112.0,8.0,137,3,1,0,0,0
11244,4.0,2.0,0.0,90,3,1,0,0,0
11245,2.0,160.0,0.0,97,2,1,0,1,1
11246,2.0,255.0,30.0,4,8,1,0,0,0
11247,2.0,442.0,17.0,38,7,1,0,1,0
11248,1.0,200.0,0.0,187,6,1,0,1,0
11249,2.0,58.0,1.0,16,6,1,0,1,0
11250,10.0,35.0,0.0,30,5,1,0,1,0
11251,2.0,182.0,127.0,43,2,1,0,1,0
11252,2.0,192.0,1.0,26,5,1,0,1,1
11254,7.0,480.0,19.0,6,2,1,0,0,0
11255,2.0,74.0,3.0,45,3,1,0,1,0
11256,1.0,100.0,0.0,5,8,1,0,1,1
11257,4.0,444.0,0.0,208,30,1,0,1,0
11258,9.0,377.0,2.0,212,5,1,0,0,0
11261,2.0,320.0,1.0,84,5,0,1,1,0
11262,2.0,188.0,11.0,9,10,1,0,0,1
11263,4.0,564.0,1.0,219,6,0,1,1,0
11264,1.0,309.0,1.0,0,65,1,0,1,1
11265,1.0,64.0,23.0,1,4,1,0,1,1
11267,2.0,291.0,3.0,10,8,1,0,1,1
11268,2.0,241.0,12.0,198,14,1,0,1,1
11269,3.0,100.0,5.0,22,3,1,0,1,1
11270,2.0,421.0,4.0,19,3,1,0,0,0
11271,2.0,297.0,0.0,148,17,1,0,0,1
11272,5.0,128.0,0.0,96,1,1,0,0,0
11273,2.0,248.0,13.0,224,4,1,0,0,0
11274,2.0,162.0,24.0,89,4,1,0,1,1
11275,2.0,0.0,0.0,14,3,1,0,0,0
11276,1.0,283.0,6.0,18,8,1,0,1,0
11279,2.0,404.0,9.0,0,7,1,0,1,1
11280,1.0,552.0,0.0,68,15,1,0,1,1
11281,10.0,200.0,1.0,81,5,1,0,1,1
11282,8.0,131.0,0.0,0,37,1,0,1,0
11284,1.0,357.0,42.0,4,2,1,0,1,0
11288,2.0,44.0,0.0,149,6,1,0,1,0
11289,1.0,353.0,40.0,35,10,1,0,1,0
11290,1.0,153.0,8.0,26,11,1,0,0,1
11291,4.0,0.0,2.0,0,5,1,0,0,0
11294,2.0,827.0,2.0,35,3,1,0,0,0
11295,2.0,125.0,24.0,3,1,1,0,1,0
11296,3.0,125.0,0.0,68,8,1,0,1,1
11298,5.0,178.0,11.0,320,9,1,0,1,1
11299,2.0,290.0,0.0,23,5,0,1,1,0
11300,2.0,42.0,2.0,47,35,1,0,1,1
11301,8.0,149.0,0.0,33,4,0,1,1,1
11302,4.0,167.0,5.0,33,6,1,0,1,0
11303,1.0,108.0,3.0,6,20,1,0,1,0
11304,1.0,64.0,19.0,39,8,1,0,1,1
11307,2.0,80.0,0.0,10,2,1,0,0,1
11308,1.0,279.0,0.0,197,5,1,0,1,0
11309,2.0,239.0,8.0,5,2,1,0,1,0
11310,6.0,246.0,3.0,28,2,1,0,1,1
11311,2.0,62.0,0.0,43,8,1,0,1,0
11312,2.0,477.0,3.0,4,4,1,0,1,1
11313,3.0,193.0,11.0,87,15,1,0,1,0
11314,4.0,1052.0,59.0,129,5,1,0,1,0
11315,1.0,208.0,4.0,4,31,1,0,1,1
11316,1.0,278.0,27.0,109,19,1,0,1,0
11320,2.0,168.0,11.0,27,2,1,0,0,0
11321,2.0,0.0,0.0,87,17,1,0,0,1
11322,4.0,95.0,0.0,9,3,1,0,1,0
11323,1.0,0.0,2.0,24,2,1,0,0,1
11324,3.0,136.0,0.0,65,7,1,0,1,0
11325,2.0,212.0,7.0,179,6,1,0,1,1
11326,6.0,263.0,31.0,94,4,1,0,1,1
11327,1.0,709.0,5.0,23,2,1,0,0,1
11328,3.0,133.0,2.0,20,2,1,0,1,1
11329,5.0,543.0,1.0,29,3,1,0,1,0
11331,1.0,296.0,30.0,67,4,1,0,1,0
11332,6.0,224.0,0.0,19,10,1,0,1,0
11333,5.0,652.0,2.0,245,3,1,0,1,1
11334,6.0,213.0,1.0,51,7,1,0,0,0
11335,6.0,3.0,0.0,196,5,0,1,0,0
11336,3.0,599.0,2.0,4,28,1,0,1,0
11337,4.0,569.0,0.0,64,3,1,0,1,0
11338,4.0,123.0,0.0,76,4,1,0,1,0
11340,3.0,266.0,18.0,32,1,1,0,1,1
11341,2.0,422.0,15.0,195,4,0,1,0,0
11343,3.0,161.0,0.0,142,5,0,1,1,0
11344,4.0,0.0,69.0,332,10,1,0,0,0
11345,1.0,122.0,26.0,12,5,1,0,0,1
11346,2.0,200.0,1.0,138,5,1,0,1,0
11347,5.0,109.0,0.0,10,4,1,0,1,1
11348,2.0,510.0,2.0,25,7,1,0,0,0
11353,4.0,175.0,7.0,33,3,1,0,1,0
11354,8.0,466.0,69.0,96,5,1,0,1,0
11355,6.0,79.0,0.0,28,5,1,0,1,1
11356,1.0,0.0,2.0,195,12,1,0,0,1
11357,6.0,48.0,0.0,31,3,1,0,1,1
11359,2.0,51.0,95.0,0,3,1,0,1,1
11360,2.0,397.0,78.0,54,3,1,0,0,1
11361,2.0,346.0,3.0,122,247,1,0,1,1
11362,2.0,699.0,7.0,89,1,1,0,1,1
11363,2.0,365.0,3.0,9,28,1,0,0,0
11364,1.0,490.0,7.0,11,2,1,0,1,1
11365,3.0,83.0,0.0,49,6,0,1,0,1
11366,1.0,220.0,1.0,23,5,1,0,0,0
11367,3.0,570.0,0.0,43,4,0,1,0,0
11368,2.0,71.0,33.0,117,7,1,0,0,1
11369,2.0,179.0,12.0,13,3,1,0,0,1
11370,2.0,321.0,8.0,2,4,1,0,1,1
11371,1.0,66.0,0.0,22,5,1,0,0,0
11372,1.0,578.0,95.0,3,3,1,0,1,0
11373,6.0,146.0,0.0,42,2,1,0,1,1
11374,4.0,0.0,7.0,112,7,1,0,0,1
11376,4.0,285.0,0.0,31,7,1,0,1,1
11377,4.0,187.0,24.0,216,4,1,0,1,0
11378,2.0,155.0,6.0,0,2,1,0,0,1
11380,2.0,79.0,1.0,78,3,1,0,0,0
11381,1.0,452.0,1.0,20,28,1,0,1,0
11384,2.0,78.0,0.0,7,4,0,1,1,1
11386,1.0,538.0,3.0,176,21,1,0,1,1
11387,2.0,141.0,0.0,4,6,1,0,1,0
11388,1.0,35.0,7.0,215,6,1,0,1,0
11389,4.0,77.0,3.0,5,2,1,0,1,1
11390,2.0,502.0,0.0,52,7,1,0,0,0
11391,4.0,148.0,27.0,38,5,1,0,1,0
11392,8.0,16.0,0.0,78,12,1,0,1,1
11395,2.0,200.0,0.0,248,4,1,0,1,0
11396,4.0,98.0,0.0,1,4,1,0,1,0
11397,1.0,247.0,1.0,59,11,1,0,1,0
11398,2.0,45.0,1.0,222,4,1,0,0,0
11399,8.0,64.0,0.0,27,5,1,0,1,0
11400,2.0,235.0,94.0,215,10,1,0,1,0
11401,2.0,167.0,5.0,211,6,1,0,0,1
11402,1.0,352.0,1.0,0,28,1,0,1,1
11403,6.0,71.0,0.0,205,8,1,0,1,0
11405,2.0,62.0,0.0,147,9,1,0,0,1
11406,4.0,148.0,9.0,151,3,1,0,1,0
11407,2.0,106.0,0.0,17,7,1,0,1,1
11408,2.0,241.0,1.0,38,60,1,0,1,0
11409,5.0,188.0,1.0,201,9,0,1,0,1
11410,2.0,219.0,7.0,82,7,1,0,1,0
11411,4.0,202.0,11.0,29,5,1,0,1,1
11414,2.0,290.0,3.0,205,4,1,0,1,0
11415,8.0,465.0,0.0,68,20,1,0,0,1
11416,1.0,450.0,1.0,185,7,1,0,1,0
11418,1.0,474.0,13.0,190,15,1,0,1,1
11419,2.0,617.0,27.0,8,5,1,0,1,0
11420,5.0,145.0,0.0,110,2,1,0,1,0
11421,4.0,108.0,18.0,76,4,1,0,1,0
11422,2.0,354.0,27.0,43,1,1,0,1,0
11423,2.0,201.0,0.0,22,5,1,0,1,1
11425,1.0,541.0,10.0,174,21,1,0,1,1
11426,3.0,130.0,7.0,56,9,0,1,1,1
11427,6.0,147.0,0.0,188,18,0,1,1,1
11428,3.0,233.0,4.0,128,16,1,0,1,0
11429,4.0,141.0,3.0,32,1,1,0,1,0
11430,4.0,81.0,0.0,59,3,0,1,1,0
11431,4.0,222.0,0.0,38,9,1,0,1,0
11432,6.0,164.0,0.0,25,4,1,0,1,0
11433,3.0,506.0,0.0,132,7,1,0,0,0
11435,5.0,566.0,5.0,216,8,1,0,1,0
11436,3.0,237.0,0.0,15,2,1,0,0,1
11437,2.0,126.0,0.0,193,8,1,0,1,1
11438,2.0,202.0,16.0,17,4,1,0,0,0
11439,2.0,0.0,0.0,135,4,1,0,0,1
11440,2.0,298.0,0.0,54,1,1,0,0,1
11441,2.0,149.0,15.0,36,3,1,0,1,0
11442,2.0,47.0,5.0,81,7,1,0,1,0
11443,3.0,405.0,28.0,30,11,1,0,0,1
11444,4.0,370.0,0.0,212,10,1,0,1,0
11446,3.0,109.0,12.0,136,2,1,0,0,1
11447,2.0,285.0,0.0,2,68,1,0,0,1
11448,2.0,151.0,0.0,54,4,1,0,1,0
11449,3.0,369.0,9.0,1,2,1,0,1,1
11450,2.0,103.0,2.0,209,1,1,0,0,1
11451,4.0,131.0,15.0,26,3,1,0,1,0
11453,2.0,277.0,5.0,26,8,1,0,1,0
11454,2.0,185.0,0.0,211,6,0,1,0,0
11456,2.0,58.0,46.0,7,3,1,0,0,0
11457,1.0,236.0,4.0,14,3,1,0,1,1
11458,2.0,190.0,0.0,47,8,1,0,1,0
11459,4.0,204.0,0.0,70,6,1,0,1,0
11460,2.0,188.0,2.0,0,5,1,0,1,1
11462,1.0,530.0,0.0,34,9,1,0,1,0
11464,7.0,207.0,95.0,21,3,1,0,1,1
11465,3.0,287.0,10.0,43,6,1,0,1,0
11466,1.0,130.0,1.0,3,3,1,0,1,0
11467,2.0,252.0,82.0,20,6,1,0,0,1
11468,1.0,0.0,12.0,35,4,1,0,0,0
11469,2.0,246.0,2.0,17,1,1,0,1,1
11473,2.0,248.0,0.0,88,16,1,0,1,1
11474,2.0,342.0,0.0,147,2,1,0,1,0
11475,2.0,263.0,1.0,5,1,1,0,1,0
11476,1.0,145.0,1.0,23,16,1,0,1,1
11477,1.0,0.0,0.0,173,1,0,1,0,0
11479,1.0,128.0,1.0,46,20,1,0,1,1
11480,2.0,262.0,1.0,56,4,1,0,1,0
11483,2.0,0.0,80.0,17,3,0,1,0,1
11485,2.0,0.0,9.0,135,2,1,0,0,0
11486,3.0,495.0,5.0,17,8,1,0,0,0
11487,2.0,237.0,2.0,129,6,1,0,1,0
11489,5.0,514.0,11.0,124,29,1,0,1,0
11490,2.0,519.0,3.0,32,76,1,0,1,0
11491,2.0,41.0,0.0,71,10,1,0,0,1
11492,4.0,319.0,1.0,193,8,1,0,0,1
11494,2.0,168.0,0.0,213,2,0,1,1,1
11495,2.0,141.0,17.0,0,3,1,0,0,1
11496,2.0,76.0,1.0,192,5,1,0,1,1
11497,2.0,75.0,11.0,4,2,1,0,0,1
11498,1.0,7.0,4.0,2,29,1,0,0,1
11500,1.0,147.0,1.0,1,6,1,0,0,1
11501,2.0,261.0,0.0,224,9,1,0,1,0
11502,4.0,148.0,2.0,156,6,1,0,1,0
11503,6.0,265.0,0.0,169,15,1,0,1,0
11505,1.0,189.0,63.0,8,5,1,0,1,1
11506,2.0,203.0,5.0,65,5,1,0,1,1
11507,3.0,233.0,4.0,12,5,1,0,1,0
11508,2.0,557.0,1.0,16,7,1,0,1,1
11509,2.0,57.0,31.0,44,5,1,0,1,0
11510,4.0,314.0,0.0,49,6,1,0,1,1
11511,1.0,97.0,0.0,177,18,1,0,1,0
11514,4.0,138.0,1.0,211,2,1,0,0,0
11515,1.0,350.0,43.0,10,2,1,0,0,1
11516,3.0,155.0,1.0,14,2,1,0,1,0
11518,4.0,270.0,3.0,99,9,1,0,1,0
11519,1.0,96.0,2.0,2,24,1,0,1,0
11521,4.0,35.0,1.0,30,5,0,1,0,0
11522,1.0,212.0,0.0,67,17,1,0,0,0
11523,4.0,43.0,0.0,16,4,1,0,0,1
11525,2.0,106.0,34.0,18,4,1,0,1,1
11526,5.0,124.0,5.0,76,95,1,0,0,0
11527,4.0,300.0,6.0,27,3,1,0,0,0
11528,3.0,139.0,8.0,258,5,1,0,1,0
11529,2.0,0.0,9.0,16,4,1,0,0,0
11530,3.0,253.0,0.0,13,14,1,0,0,0
11531,1.0,167.0,12.0,1,8,1,0,1,1
11534,4.0,59.0,0.0,63,3,1,0,0,0
11535,2.0,0.0,73.0,162,7,1,0,0,1
11536,4.0,224.0,0.0,46,35,1,0,1,1
11537,1.0,189.0,1.0,25,10,1,0,0,1
11538,2.0,605.0,0.0,124,3,0,1,1,0
11539,4.0,184.0,0.0,13,3,1,0,1,1
11540,1.0,393.0,0.0,4,28,1,0,1,0
11541,4.0,266.0,0.0,35,4,1,0,1,0
11542,2.0,277.0,3.0,217,19,1,0,1,1
11544,2.0,339.0,0.0,122,11,1,0,1,0
11545,2.0,0.0,0.0,0,2,0,1,0,0
11546,2.0,242.0,43.0,0,3,1,0,0,1
11547,1.0,221.0,2.0,3,9,0,1,1,0
11548,1.0,18.0,32.0,6,8,1,0,0,0
11549,2.0,147.0,59.0,176,8,1,0,1,0
11550,1.0,134.0,30.0,21,7,1,0,1,1
11551,2.0,355.0,20.0,17,14,1,0,1,1
11552,1.0,163.0,0.0,17,5,1,0,0,1
11553,2.0,100.0,3.0,55,16,1,0,1,1
11555,1.0,28.0,0.0,135,15,0,1,1,0
11556,2.0,7.0,0.0,111,15,0,1,0,1
11557,1.0,160.0,3.0,72,22,1,0,0,1
11558,1.0,16.0,1.0,183,13,1,0,1,1
11559,2.0,138.0,1.0,97,2,1,0,1,0
11560,1.0,322.0,0.0,193,30,1,0,1,1
11561,1.0,351.0,2.0,40,2,1,0,1,1
11562,2.0,108.0,13.0,123,7,1,0,1,0
11563,2.0,59.0,0.0,73,3,1,0,1,1
11564,2.0,86.0,1.0,201,2,1,0,1,0
11565,5.0,283.0,0.0,10,8,1,0,0,0
11566,7.0,0.0,1.0,221,2,0,1,0,1
11567,2.0,105.0,0.0,122,4,0,1,1,1
11568,2.0,14.0,0.0,0,2,1,0,1,1
11569,2.0,203.0,17.0,25,2,1,0,1,0
11570,2.0,160.0,0.0,104,9,1,0,1,0
11571,3.0,59.0,0.0,95,1,1,0,1,1
11572,2.0,235.0,1.0,102,13,1,0,1,0
11573,4.0,110.0,0.0,23,3,0,1,1,0
11574,4.0,94.0,0.0,24,4,1,0,1,0
11576,4.0,153.0,0.0,22,3,1,0,1,0
11577,3.0,0.0,9.0,185,3,1,0,0,0
11578,1.0,141.0,0.0,15,2,0,1,0,1
11579,2.0,134.0,8.0,2,2,1,0,0,1
11581,2.0,201.0,1.0,206,7,1,0,0,1
11582,4.0,841.0,0.0,74,5,1,0,1,0
11583,4.0,7.0,10.0,13,4,1,0,0,0
11584,2.0,115.0,0.0,314,7,0,1,1,1
11585,2.0,103.0,3.0,214,4,1,0,1,0
11586,1.0,65.0,10.0,30,28,1,0,0,1
11587,2.0,228.0,0.0,0,3,1,0,0,1
11588,4.0,31.0,8.0,9,4,1,0,1,0
11589,2.0,201.0,0.0,52,2,1,0,1,0
11590,2.0,159.0,2.0,105,7,1,0,1,0
11591,2.0,87.0,0.0,85,6,1,0,0,1
11593,4.0,235.0,20.0,59,2,1,0,1,0
11594,2.0,691.0,20.0,164,9,1,0,1,1
11595,2.0,205.0,50.0,235,14,1,0,1,1
11596,1.0,164.0,37.0,244,5,1,0,1,1
11597,1.0,273.0,0.0,4,29,1,0,1,1
11598,2.0,726.0,13.0,17,11,1,0,1,1
11599,1.0,259.0,3.0,24,2,1,0,1,0
11600,1.0,240.0,1.0,55,5,1,0,1,1
11601,3.0,335.0,0.0,156,4,0,1,1,1
11602,2.0,10.0,0.0,142,17,0,1,0,0
11603,6.0,111.0,0.0,75,3,1,0,1,1
11605,1.0,125.0,66.0,0,1,1,0,1,0
11606,1.0,61.0,0.0,96,3,1,0,1,0
11607,4.0,206.0,0.0,112,4,1,0,1,1
11608,1.0,82.0,12.0,0,4,1,0,1,1
11610,5.0,208.0,0.0,58,10,1,0,1,0
